Code,Name,OfficialName,OtherNames,Level,M49Code,ContinentCode,SubregionCode,CountryCode,CountryCodeISOa3,SubdivisionCode,Lat,Lon,Population,GleamID
G-HTM,Khatgal,,,gleam_basin,,W-AS,,MN,MNG,,,,,848
G-HTN,Hotan,,,gleam_basin,,W-AS,,CN,CHN,,,,262000.0,386
G-HTS,Huntington,,,gleam_basin,,W-NA,,US,USA,,,,204000.0,2255
G-HTY,Hatay,,,gleam_basin,,W-AS,,TR,TUR,,,,306000.0,1764
G-HUE,Humera,,,gleam_basin,,W-AF,,ET,ETH,,,,,232
G-HUI,Hue,,,gleam_basin,,W-AS,,VN,VNM,,,,950000.0,1130
G-HUN,Hualien,,,gleam_basin,,W-AS,,TW,TWN,,,,350000.0,2826
G-HUS,Hughes,,,gleam_basin,,W-NA,,US,USA,,,,,2282
G-HUU,Huanuco,,,gleam_basin,,W-SA,,PE,PER,,,,158000.0,1221
G-HUW,Humaita,,,gleam_basin,,W-SA,,BR,BRA,,,,31000.0,1991
G-HUX,Huatulco,,,gleam_basin,,W-NA,,MX,MEX,,,,,1010
G-HVB,Hervey Bay,,,gleam_basin,,W-OC,,AU,AUS,,,,25000.0,1639
G-HVD,Khovd,,,gleam_basin,,W-AS,,MN,MNG,,,,30000.0,850
G-HVG,Honningsvag,,,gleam_basin,,W-EU,,NO,NOR,,,,,1157
G-HVN,New Haven,,,gleam_basin,,W-NA,,US,USA,,,,568000.0,2323
G-HVR,Havre,,,gleam_basin,,W-NA,,US,USA,,,,10000.0,2324
G-HYD,Hyderabad (IN),,,gleam_basin,,W-AS,,IN,IND,,,,,1094
G-HYN,Taizhou,,,gleam_basin,,W-AS,,CN,CHN,,,,612000.0,434
G-HYS,Hays,,,gleam_basin,,W-NA,,US,USA,,,,22000.0,2350
G-HZH,Liping,,,gleam_basin,,W-AS,,CN,CHN,,,,,446
G-IAA,Igarka,,,gleam_basin,,W-EU,,RU,RUS,,,,7000.0,1879
G-IAH,Houston,,,gleam_basin,,W-NA,,US,USA,,,,5446000.0,2334
G-IAM,In Amenas,,,gleam_basin,,W-AF,,DZ,DZA,,,,,36
G-IAO,Del Carmen,,,gleam_basin,,W-AS,,PH,PHL,,,,,614
G-IAR,Yaroslavl,,,gleam_basin,,W-EU,,RU,RUS,,,,607000.0,1880
G-IAS,Iasi,,,gleam_basin,,W-EU,,RO,ROU,,,,326000.0,147
G-IBA,Ibadan,,,gleam_basin,,W-AF,,NG,NGA,,,,2628000.0,1417
G-IBE,Ibague,,,gleam_basin,,W-SA,,CO,COL,,,,422000.0,1379
G-IBZ,Ibiza,,,gleam_basin,,W-EU,,ES,ESP,,,,49000.0,2899
G-ICI,Cicia Island,,,gleam_basin,,W-OC,,FJ,FJI,,,,,1187
G-ICN,Seoul,,,gleam_basin,,W-AS,,KR,KOR,,,,9796000.0,2803
G-ICT,Wichita,,,gleam_basin,,W-NA,,US,USA,,,,483000.0,2274
G-IDA,Idaho Falls,,,gleam_basin,,W-NA,,US,USA,,,,98000.0,2520
G-IDR,Indore,,,gleam_basin,,W-AS,,IN,IND,,,,2025999.0,1115
G-IFJ,Isafjordur,,,gleam_basin,,W-EU,,IS,ISL,,,,,1352
G-IFN,Esfahan,,,gleam_basin,,W-AS,,IR,IRN,,,,1628000.0,2963
G-IFO,Ivano-Frankivsk,,,gleam_basin,,W-EU,,UA,UKR,,,,,2793
G-IFP,Bullhead City,,,gleam_basin,,W-NA,,US,USA,,,,50000.0,2436
G-IGA,Inagua,,,gleam_basin,,W-NA,,BS,BHS,,,,,3226
G-IGD,Igdir,,,gleam_basin,,W-AS,,TR,TUR,,,,,1776
G-IGG,Igiugig,,,gleam_basin,,W-NA,,US,USA,,,,,2399
G-IGM,Kingman,,,gleam_basin,,W-NA,,US,USA,,,,44000.0,2400
G-IGR,Iguazu,,,gleam_basin,,W-SA,,AR,ARG,,,,,3208
G-IGU,Foz do Iguacu,,,gleam_basin,,W-SA,,BR,BRA,,,,440000.0,2016
G-IIL,Ilam,,,gleam_basin,,W-AS,,IR,IRN,,,,17000.0,2927
G-IJK,Izhevsk,,,gleam_basin,,W-EU,,RU,RUS,,,,631000.0,1931
G-IKE,Ikerasak,,,gleam_basin,,W-NA,,GL,GRL,,,,,955
G-IKI,Iki,,,gleam_basin,,W-AS,,JP,JPN,,,,,3154
G-IKO,Nikolski,,,gleam_basin,,W-NA,,US,USA,,,,,2484
G-IKS,Tiksi,,,gleam_basin,,W-EU,,RU,RUS,,,,6000.0,1917
G-IKT,Irkutsk,,,gleam_basin,,W-EU,,RU,RUS,,,,587000.0,1918
G-ILD,Lleida,,,gleam_basin,,W-EU,,ES,ESP,,,,136000.0,2889
G-ILI,Iliamna,,,gleam_basin,,W-NA,,US,USA,,,,,2509
G-ILL,Willmar,,,gleam_basin,,W-NA,,US,USA,,,,20000.0,2228
G-ILM,Wilmington,,,gleam_basin,,W-NA,,US,USA,,,,246000.0,2229
G-ILO,Ilo-Ilo,,,gleam_basin,,W-AS,,PH,PHL,,,,,601
G-ILP,Ile des Pins,,,gleam_basin,,W-OC,,NC,NCL,,,,,3171
G-ILR,Ilorin,,,gleam_basin,,W-AF,,NG,NGA,,,,771000.0,1416
G-ILY,Islay,,,gleam_basin,,W-EU,,GB,GBR,,,,,790
G-IMF,Imphal,,,gleam_basin,,W-AS,,IN,IND,,,,265000.0,1069
G-IMK,Simikot,,,gleam_basin,,W-AS,,NP,NPL,,,,,557
G-IMP,Imperatriz,,,gleam_basin,,W-SA,,BR,BRA,,,,218000.0,1972
G-IMT,Iron Mountain,,,gleam_basin,,W-NA,,US,USA,,,,19000.0,2105
G-INC,Yinchuan,,,gleam_basin,,W-AS,,CN,CHN,,,,991000.0,350
G-IND,Indianapolis,,,gleam_basin,,W-NA,,US,USA,,,,1565000.0,2175
G-INF,In Guezzam,,,gleam_basin,,W-AF,,DZ,DZA,,,,,22
G-INH,Inhambane,,,gleam_basin,,W-AF,,MZ,MOZ,,,,116000.0,968
G-INI,Nis,,,gleam_basin,,W-EU,,RS,SRB,,,,250000.0,2052
G-INL,International Falls,,,gleam_basin,,W-NA,,US,USA,,,,7000.0,2174
G-INN,Innsbruck,,,gleam_basin,,W-EU,,AT,AUT,,,,155000.0,1697
G-INU,Nauru Island,,,gleam_basin,,W-OC,,NR,NRU,,,,,3235
G-INV,Inverness,,,gleam_basin,,W-EU,,GB,GBR,,,,45000.0,767
G-INZ,In Salah,,,gleam_basin,,W-AF,,DZ,DZA,,,,,21
G-IOA,Ioannina,,,gleam_basin,,W-EU,,GR,GRC,,,,86000.0,911
G-IOM,Isle of Man,,,gleam_basin,,W-EU,,IM,IMN,,,,,1568
G-IOS,Ilheus,,,gleam_basin,,W-SA,,BR,BRA,,,,231000.0,1954
G-IPA,Ipota,,,gleam_basin,,W-OC,,VU,VUT,,,,,1318
G-IPC,Easter Island,,,gleam_basin,,W-SA,,CL,CHL,,,,,299
G-IPH,Ipoh,,,gleam_basin,,W-AS,,MY,MYS,,,,673000.0,181
G-IPI,Ipiales,,,gleam_basin,,W-SA,,CO,COL,,,,110000.0,1382
G-IPL,Imperial,,,gleam_basin,,W-NA,,US,USA,,,,18000.0,2306
G-IPN,Ipatinga,,,gleam_basin,,W-SA,,BR,BRA,,,,408000.0,1996
G-IPT,Williamsport,,,gleam_basin,,W-NA,,US,USA,,,,54000.0,2307
G-IQQ,Iquique,,,gleam_basin,,W-SA,,CL,CHL,,,,227000.0,307
G-IQT,Iquitos,,,gleam_basin,,W-SA,,PE,PER,,,,459000.0,1228
G-IRA,Kirakira,,,gleam_basin,,W-OC,,SB,SLB,,,,,3029
G-IRD,Ishurdi,,,gleam_basin,,W-AS,,BD,BGD,,,,82000.0,65
G-IRG,Lockhart River,,,gleam_basin,,W-OC,,AU,AUS,,,,,1619
G-IRI,Iringa,,,gleam_basin,,W-AF,,TZ,TZA,,,,112000.0,207
G-IRJ,La Rioja,,,gleam_basin,,W-SA,,AR,ARG,,,,163000.0,3190
G-IRK,Kirksville,,,gleam_basin,,W-NA,,US,USA,,,,16000.0,2239
G-IRM,Igrim,,,gleam_basin,,W-EU,,RU,RUS,,,,10000.0,1844
G-IRP,Isiro,,,gleam_basin,,W-AF,,CD,COD,,,,157000.0,1337
G-IRZ,Santa Isabel Rio Negro,,,gleam_basin,,W-SA,,BR,BRA,,,,,1982
G-ISA,Mount Isa,,,gleam_basin,,W-OC,,AU,AUS,,,,33000.0,1605
G-ISB,Islamabad,,,gleam_basin,,W-AS,,PK,PAK,,,,780000.0,108
G-ISC,Isles of Scilly,,,gleam_basin,,W-EU,,GB,GBR,,,,,777
G-ISE,Isparta,,,gleam_basin,,W-AS,,TR,TUR,,,,172000.0,1754
G-ISG,New Ishigaki,,,gleam_basin,,W-AS,,JP,JPN,,,,,3102
G-ISN,Williston,,,gleam_basin,,W-NA,,US,USA,,,,26000.0,2207
G-ISP,Long Island Macarthur,,,gleam_basin,,W-NA,,US,USA,,,,,2297
G-IST,Istanbul,,,gleam_basin,,W-AS,,TR,TUR,,,,10061000.0,1758
G-ISU,Sulaymaniyah,,,gleam_basin,,W-AS,,IQ,IRQ,,,,,2914
G-ITA,Itacoatiara,,,gleam_basin,,W-SA,,BR,BRA,,,,52000.0,2022
G-ITB,Itaituba,,,gleam_basin,,W-SA,,BR,BRA,,,,92000.0,2021
G-ITH,Ithaca,,,gleam_basin,,W-NA,,US,USA,,,,55000.0,2454
G-ITO,Hilo,,,gleam_basin,,W-NA,,US,USA,,,,46000.0,2452
G-IUE,Niue,,,gleam_basin,,W-OC,,NU,NIU,,,,,715
G-IVC,Invercargill,,,gleam_basin,,W-OC,,NZ,NZL,,,,49000.0,3056
G-IVL,Ivalo,,,gleam_basin,,W-EU,,FI,FIN,,,,,513
G-IWA,Ivanovo,,,gleam_basin,,W-EU,,RU,RUS,,,,421000.0,1877
G-IWD,Ironwood,,,gleam_basin,,W-NA,,US,USA,,,,7000.0,2332
G-IWJ,Masuda,,,gleam_basin,,W-AS,,JP,JPN,,,,49000.0,3134
G-IWK,Iwakuni,,,gleam_basin,,W-AS,,JP,JPN,,,,104000.0,3133
G-IXA,Agartala,,,gleam_basin,,W-AS,,IN,IND,,,,203000.0,1047
G-IXB,Bagdogra,,,gleam_basin,,W-AS,,IN,IND,,,,17000.0,1044
G-IXC,Chandigarh,,,gleam_basin,,W-AS,,IN,IND,,,,979000.0,1045
G-IXD,Allahabad,,,gleam_basin,,W-AS,,IN,IND,,,,1201000.0,1049
G-IXE,Mangalore,,,gleam_basin,,W-AS,,IN,IND,,,,777000.0,1050
G-IXG,Belgaum,,,gleam_basin,,W-AS,,IN,IND,,,,609000.0,1048
G-IXJ,Jammu,,,gleam_basin,,W-AS,,IN,IND,,,,791000.0,1041
G-IXL,Leh,,,gleam_basin,,W-AS,,IN,IND,,,,37000.0,1042
G-IXM,Madurai,,,gleam_basin,,W-AS,,IN,IND,,,,910000.0,1043
G-IXR,Ranchi,,,gleam_basin,,W-AS,,IN,IND,,,,1044000.0,1056
G-IXS,Silchar,,,gleam_basin,,W-AS,,IN,IND,,,,152000.0,1051
G-IXU,Aurangabad,,,gleam_basin,,W-AS,,IN,IND,,,,1113000.0,1052
G-IXZ,Port Blair,,,gleam_basin,,W-AS,,IN,IND,,,,128000.0,1054
G-IYK,Inyokern,,,gleam_basin,,W-NA,,US,USA,,,,,2495
G-IZO,Izumo,,,gleam_basin,,W-AS,,JP,JPN,,,,89000.0,3150
G-JAC,Jackson (US-WY),,,gleam_basin,,W-NA,,US,USA,,,,,2079
G-JAI,Jaipur,,,gleam_basin,,W-AS,,IN,IND,,,,2917000.0,1057
G-JAL,Jalapa,,,gleam_basin,,W-NA,,MX,MEX,,,,46000.0,1002
G-JAN,Jackson (US-MS),,,gleam_basin,,W-NA,,US,USA,,,,,2077
G-JAU,Jauja,,,gleam_basin,,W-SA,,PE,PER,,,,21000.0,1212
G-JAV,Ilulissat,,,gleam_basin,,W-NA,,GL,GRL,,,,4000.0,956
G-JAX,Jacksonville (US-FL),,,gleam_basin,,W-NA,,US,USA,,,,,2076
G-JBR,Jonesboro,,,gleam_basin,,W-NA,,US,USA,,,,74000.0,2072
G-JCB,Joacaba,,,gleam_basin,,W-SA,,BR,BRA,,,,39000.0,2036
G-JCK,Julia Creek,,,gleam_basin,,W-OC,,AU,AUS,,,,,1679
G-JCU,Ceuta,,,gleam_basin,,W-EU,,ES,ESP,,,,79000.0,2910
G-JDF,Juiz de Fora,,,gleam_basin,,W-SA,,BR,BRA,,,,470000.0,2024
G-JDH,Jodhpur,,,gleam_basin,,W-AS,,IN,IND,,,,995000.0,1098
G-JDO,Juazeiro do Norte,,,gleam_basin,,W-SA,,BR,BRA,,,,225000.0,2008
G-JDR,Sao Joao del Rei,,,gleam_basin,,W-SA,,BR,BRA,,,,79000.0,1943
G-JDZ,Jingdezhen,,,gleam_basin,,W-AS,,CN,CHN,,,,457000.0,435
G-JED,Jeddah,,,gleam_basin,,W-AS,,SA,SAU,,,,3012000.0,262
G-JER,Jersey,,,gleam_basin,,W-EU,,JE,JEY,,,,,1557
G-JFK,New York,,,gleam_basin,,W-NA,,US,USA,,,,8398000.0,2518
G-JFR,Paamiut,,,gleam_basin,,W-NA,,GL,GRL,,,,2000.0,945
G-JGA,Jamnagar,,,gleam_basin,,W-AS,,IN,IND,,,,492000.0,1092
G-JGD,Jiagedaqi,,,gleam_basin,,W-AS,,CN,CHN,,,,136000.0,426
G-JGN,Jiayuguan,,,gleam_basin,,W-AS,,CN,CHN,,,,148000.0,425
G-JGS,Ji'an,,,gleam_basin,,W-AS,,CN,CHN,,,,520000.0,427
G-JHB,Johor Bahru,,,gleam_basin,,W-AS,,MY,MYS,,,,875000.0,179
G-JHG,Jinghong,,,gleam_basin,,W-AS,,CN,CHN,,,,62000.0,399
G-JHS,Sisimiut,,,gleam_basin,,W-NA,,GL,GRL,,,,5000.0,942
G-JHW,Jamestown (US-NY),,,gleam_basin,,W-NA,,US,USA,,,,,2293
G-JIB,Djibouti,,,gleam_basin,,W-AF,,DJ,DJI,,,,,494
G-JIC,Jinchang,,,gleam_basin,,W-AS,,CN,CHN,,,,144000.0,392
G-JIJ,Jijiga,,,gleam_basin,,W-AF,,ET,ETH,,,,57000.0,231
G-JIM,Jimma,,,gleam_basin,,W-AF,,ET,ETH,,,,128000.0,230
G-JIQ,Qianjiang,,,gleam_basin,,W-AS,,CN,CHN,,,,179000.0,393
G-JIU,Jiujiang,,,gleam_basin,,W-AS,,CN,CHN,,,,546000.0,318
G-JJM,Meru,,,gleam_basin,,W-AF,,KE,KEN,,,,47000.0,1727
G-JJN,Quanzhou,,,gleam_basin,,W-AS,,CN,CHN,,,,1463000.0,389
G-JKG,Jonkoping,,,gleam_basin,,W-EU,,SE,SWE,,,,90000.0,2549
G-JKH,Chios,,,gleam_basin,,W-EU,,GR,GRC,,,,27000.0,916
G-JKR,Janakpur,,,gleam_basin,,W-AS,,NP,NPL,,,,94000.0,556
G-JLN,Joplin,,,gleam_basin,,W-NA,,US,USA,,,,86000.0,2119
G-JLR,Jabalpur,,,gleam_basin,,W-AS,,IN,IND,,,,1285000.0,1061
G-JMK,Mykonos,,,gleam_basin,,W-EU,,GR,GRC,,,,,932
G-JMO,Jomsom,,,gleam_basin,,W-AS,,NP,NPL,,,,,554
G-JMS,Jamestown (US-ND),,,gleam_basin,,W-NA,,US,USA,,,,,2137
G-JMU,Jiamusi,,,gleam_basin,,W-AS,,CN,CHN,,,,1020000.0,336
G-JNB,Johannesburg,,,gleam_basin,,W-AF,,ZA,ZAF,,,,3435000.0,626
G-JNG,Jining,,,gleam_basin,,W-AS,,CN,CHN,,,,1186000.0,312
G-JNU,Juneau,,,gleam_basin,,W-NA,,US,USA,,,,25000.0,2057
G-JNZ,Jinzhou,,,gleam_basin,,W-AS,,CN,CHN,,,,956000.0,311
G-JOE,Joensuu,,,gleam_basin,,W-EU,,FI,FIN,,,,53000.0,496
G-JOG,Yogyakarta,,,gleam_basin,,W-AS,,ID,IDN,,,,637000.0,1308
G-JOI,Joinville,,,gleam_basin,,W-SA,,BR,BRA,,,,461000.0,1941
G-JOK,Yoshkar-Ola,,,gleam_basin,,W-EU,,RU,RUS,,,,324000.0,1804
G-JOL,Jolo,,,gleam_basin,,W-AS,,PH,PHL,,,,101000.0,589
G-JOS,Jos,,,gleam_basin,,W-AF,,NG,NGA,,,,817000.0,1420
G-JPA,Joao Pessoa,,,gleam_basin,,W-SA,,BR,BRA,,,,956000.0,2026
G-JPR,Ji-Parana,,,gleam_basin,,W-SA,,BR,BRA,,,,65000.0,2028
G-JRH,Jorhat,,,gleam_basin,,W-AS,,IN,IND,,,,69000.0,1102
G-JRO,Kilimanjaro,,,gleam_basin,,W-AF,,TZ,TZA,,,,,205
G-JSH,Siteia,,,gleam_basin,,W-EU,,GR,GRC,,,,9000.0,930
G-JSI,Skiathos,,,gleam_basin,,W-EU,,GR,GRC,,,,,931
G-JSR,Jessore,,,gleam_basin,,W-AS,,BD,BGD,,,,244000.0,67
G-JSU,Maniitsoq,,,gleam_basin,,W-NA,,GL,GRL,,,,,949
G-JTC,Bauru,,,gleam_basin,,W-SA,,BR,BRA,,,,335000.0,1999
G-JTR,Thira,,,gleam_basin,,W-EU,,GR,GRC,,,,,924
G-JTY,Astypalaia Island,,,gleam_basin,,W-EU,,GR,GRC,,,,,923
G-JUB,Juba,,,gleam_basin,,W-AF,,SS,SSD,,,,112000.0,2538
G-JUH,Chizhou,,,gleam_basin,,W-AS,,CN,CHN,,,,148000.0,422
G-JUJ,Jujuy,,,gleam_basin,,W-SA,,AR,ARG,,,,,3203
G-JUL,Juliaca,,,gleam_basin,,W-SA,,PE,PER,,,,246000.0,1224
G-JUM,Jumla,,,gleam_basin,,W-AS,,NP,NPL,,,,9000.0,563
G-JUV,Upernavik,,,gleam_basin,,W-NA,,GL,GRL,,,,1000.0,951
G-JUZ,Quzhou,,,gleam_basin,,W-AS,,CN,CHN,,,,370000.0,423
G-JXA,Jixi,,,gleam_basin,,W-AS,,CN,CHN,,,,965000.0,357
G-JYV,Jyvaskyla,,,gleam_basin,,W-EU,,FI,FIN,,,,98000.0,505
G-JZH,Jiuzhaigou,,,gleam_basin,,W-AS,,CN,CHN,,,,,333
G-KAA,Kasama,,,gleam_basin,,W-AF,,ZM,ZMB,,,,200000.0,1548
G-KAC,Kamishly,,,gleam_basin,,W-AS,,SY,SYR,,,,,650
G-KAD,Kaduna,,,gleam_basin,,W-AF,,NG,NGA,,,,1442000.0,1412
G-KAE,Kake,,,gleam_basin,,W-NA,,US,USA,,,,560.0,2198
G-KAJ,Kajaani,,,gleam_basin,,W-EU,,FI,FIN,,,,35000.0,502
G-KAL,Kaltag,,,gleam_basin,,W-NA,,US,USA,,,,,2199
G-KAN,Kano,,,gleam_basin,,W-AF,,NG,NGA,,,,3140000.0,1413
G-KAO,Kuusamo,,,gleam_basin,,W-EU,,FI,FIN,,,,17000.0,503
G-KAS,Karasburg,,,gleam_basin,,W-AF,,LY,LBY,,,,6000.0,158
G-KAT,Kaitaia,,,gleam_basin,,W-OC,,NZ,NZL,,,,5000.0,3047
G-KAW,Kawthaung,,,gleam_basin,,W-AS,,MM,MMR,,,,,874
G-KAX,Kalbarri,,,gleam_basin,,W-OC,,AU,AUS,,,,2000.0,1604
G-KAZ,Kau,,,gleam_basin,,W-AS,,ID,IDN,,,,,1259
G-KBL,Kabul,,,gleam_basin,,W-AS,,AF,AFG,,,,3277000.0,898
G-KBP,Kiev,,,gleam_basin,,W-EU,,UA,UKR,,,,2804000.0,2796
G-KBR,Kota Bharu,,,gleam_basin,,W-AS,,MY,MYS,,,,506000.0,178
G-KBU,Kotabaru,,,gleam_basin,,W-AS,,ID,IDN,,,,,1270
G-KBV,Krabi,,,gleam_basin,,W-AS,,TH,THA,,,,31000.0,523
G-KCA,Kuqa,,,gleam_basin,,W-AS,,CN,CHN,,,,111000.0,385
G-KCF,Kadanwari,,,gleam_basin,,W-AS,,PK,PAK,,,,,120
G-KCH,Kuching,,,gleam_basin,,W-AS,,MY,MYS,,,,570000.0,177
G-KCK,Kirensk,,,gleam_basin,,W-EU,,RU,RUS,,,,13000.0,1899
G-KCM,Kahramanmaras,,,gleam_basin,,W-AS,,TR,TUR,,,,376000.0,1763
G-KCO,Kocaeli,,,gleam_basin,,W-AS,,TR,TUR,,,,467000.0,1782
G-KCQ,Chignik,,,gleam_basin,,W-NA,,US,USA,,,,90.0,2535
G-KCZ,Kochi (JP),,,gleam_basin,,W-AS,,JP,JPN,,,,,3123
G-KDH,Kandahar,,,gleam_basin,,W-AS,,AF,AFG,,,,716000.0,892
G-KDI,Kendari,,,gleam_basin,,W-AS,,ID,IDN,,,,165000.0,1280
G-KDL,Kardla,,,gleam_basin,,W-EU,,EE,EST,,,,,2868
G-KDM,Kaadedhdhoo Island,,,gleam_basin,,W-AS,,MV,MDV,,,,,1483
G-KDO,Kadhdhoo Island,,,gleam_basin,,W-AS,,MV,MDV,,,,,1484
G-KDU,Skardu,,,gleam_basin,,W-AS,,PK,PAK,,,,,128
G-KDV,Kadavu Island,,,gleam_basin,,W-OC,,FJ,FJI,,,,,1189
G-KDZ,Kandy,,,gleam_basin,,W-AS,,LK,LKA,,,,112000.0,756
G-KEF,Reykjavik,,,gleam_basin,,W-EU,,IS,ISL,,,,166000.0,1350
G-KEJ,Kemerovo,,,gleam_basin,,W-EU,,RU,RUS,,,,477000.0,1873
G-KEM,Kemi,,,gleam_basin,,W-EU,,FI,FIN,,,,23000.0,510
G-KEP,Nepalganj,,,gleam_basin,,W-AS,,NP,NPL,,,,64000.0,561
G-KER,Kerman,,,gleam_basin,,W-AS,,IR,IRN,,,,578000.0,2951
G-KET,Kengtung,,,gleam_basin,,W-AS,,MM,MMR,,,,,879
G-KFP,False Pass,,,gleam_basin,,W-NA,,US,USA,,,,,2412
G-KFS,Kastamonu,,,gleam_basin,,W-AS,,TR,TUR,,,,70000.0,1778
G-KGA,Kananga,,,gleam_basin,,W-AF,,CD,COD,,,,765000.0,1344
G-KGC,Kingscote,,,gleam_basin,,W-OC,,AU,AUS,,,,,1649
G-KGD,Kaliningrad,,,gleam_basin,,W-EU,,RU,RUS,,,,435000.0,1895
G-KGE,Kagau Island,,,gleam_basin,,W-OC,,SB,SLB,,,,,3032
G-KGF,Karaganda,,,gleam_basin,,W-AS,,KZ,KAZ,,,,466000.0,667
G-KGI,Kalgoorlie-Boulder,,,gleam_basin,,W-OC,,AU,AUS,,,,,1650
G-KGL,Kigali,,,gleam_basin,,W-AF,,RW,RWA,,,,860000.0,1543
G-KGP,Kogalym,,,gleam_basin,,W-EU,,RU,RUS,,,,58000.0,1893
G-KGS,Kos,,,gleam_basin,,W-EU,,GR,GRC,,,,19000.0,939
G-KGT,Kangding,,,gleam_basin,,W-AS,,CN,CHN,,,,100000.0,444
G-KHD,Khorramabad,,,gleam_basin,,W-AS,,IR,IRN,,,,375000.0,2970
G-KHE,Kherson,,,gleam_basin,,W-EU,,UA,UKR,,,,320000.0,2790
G-KHG,Kashi,,,gleam_basin,,W-AS,,CN,CHN,,,,,474
G-KHH,Kaohsiung,,,gleam_basin,,W-AS,,TW,TWN,,,,2769000.0,2828
G-KHI,Karachi,,,gleam_basin,,W-AS,,PK,PAK,,,,12130000.0,105
G-KHN,Nanchang,,,gleam_basin,,W-AS,,CN,CHN,,,,2350000.0,472
G-KHS,Khasab,,,gleam_basin,,W-AS,,OM,OMN,,,,18000.0,1786
G-KHV,Khabarovsk,,,gleam_basin,,W-EU,,RU,RUS,,,,579000.0,1882
G-KHY,Khoy,,,gleam_basin,,W-AS,,IR,IRN,,,,201000.0,2969
G-KID,Kristianstad,,,gleam_basin,,W-EU,,SE,SWE,,,,32000.0,2548
G-KIH,Kish Island,,,gleam_basin,,W-AS,,IR,IRN,,,,,2965
G-KIJ,Niigata,,,gleam_basin,,W-AS,,JP,JPN,,,,570000.0,3152
G-KIM,Kimberley,,,gleam_basin,,W-AF,,ZA,ZAF,,,,165000.0,640
G-KIN,Kingston (JM),,,gleam_basin,,W-NA,,JM,JAM,,,,,492
G-KIR,Kerry,,,gleam_basin,,W-EU,,IE,IRL,,,,,2926
G-KIS,Kisumu,,,gleam_basin,,W-AF,,KE,KEN,,,,396000.0,1736
G-KIT,Kythira,,,gleam_basin,,W-EU,,GR,GRC,,,,,934
G-KIV,Chisinau,,,gleam_basin,,W-EU,,MD,MDA,,,,688000.0,1441
G-KIX,Osaka,,,gleam_basin,,W-AS,,JP,JPN,,,,11294000.0,3151
G-KJA,Krasnoyarsk,,,gleam_basin,,W-EU,,RU,RUS,,,,925000.0,1874
G-KJI,Burqin,,,gleam_basin,,W-AS,,CN,CHN,,,,,324
G-KKA,Koyuk,,,gleam_basin,,W-NA,,US,USA,,,,,2065
G-KKC,Khon Kaen,,,gleam_basin,,W-AS,,TH,THA,,,,251000.0,525
G-KKD,Kokoda,,,gleam_basin,,W-OC,,PG,PNG,,,,,2977
G-KKE,Kerikeri,,,gleam_basin,,W-OC,,NZ,NZL,,,,6000.0,3039
G-KKJ,Kitakyushu,,,gleam_basin,,W-AS,,JP,JPN,,,,998000.0,3139
G-KKN,Kirkenes,,,gleam_basin,,W-EU,,NO,NOR,,,,3000.0,1144
G-KKR,Kaukura,,,gleam_basin,,W-OC,,PF,PYF,,,,,680
G-KLM,Kalaleh,,,gleam_basin,,W-AS,,IR,IRN,,,,34000.0,2936
G-KLO,Kalibo,,,gleam_basin,,W-AS,,PH,PHL,,,,,602
G-KLR,Kalmar,,,gleam_basin,,W-EU,,SE,SWE,,,,35000.0,2545
G-KLU,Klagenfurt,,,gleam_basin,,W-EU,,AT,AUT,,,,91000.0,1696
G-KLV,Karlovy Vary,,,gleam_basin,,W-EU,,CZ,CZE,,,,52000.0,1177
G-KLX,Kalamata,,,gleam_basin,,W-EU,,GR,GRC,,,,72000.0,913
G-KMA,Kerema,,,gleam_basin,,W-OC,,PG,PNG,,,,6000.0,2982
G-KME,Cyangugu,,,gleam_basin,,W-AF,,RW,RWA,,,,20000.0,1544
G-KMG,Kunming,,,gleam_basin,,W-AS,,CN,CHN,,,,2931000.0,458
G-KMI,Miyazaki,,,gleam_basin,,W-AS,,JP,JPN,,,,324000.0,3107
G-KMJ,Kumamoto,,,gleam_basin,,W-AS,,JP,JPN,,,,718000.0,3153
G-KMQ,Komatsu,,,gleam_basin,,W-AS,,JP,JPN,,,,109000.0,3108
G-KMS,Kumasi,,,gleam_basin,,W-AF,,GH,GHA,,,,1646000.0,101
G-KMU,Kisimayu,,,gleam_basin,,W-AF,,SO,SOM,,,,,2835
G-KMV,Kalemyo,,,gleam_basin,,W-AS,,MM,MMR,,,,,870
G-KND,Kindu,,,gleam_basin,,W-AF,,CD,COD,,,,263000.0,1333
G-KNG,Utarom,,,gleam_basin,,W-AS,,ID,IDN,,,,,1258
G-KNH,Kinmen,,,gleam_basin,,W-AS,,TW,TWN,,,,,2823
G-KNQ,Kone,,,gleam_basin,,W-OC,,NC,NCL,,,,,3170
G-KNS,King Island,,,gleam_basin,,W-OC,,AU,AUS,,,,,1602
G-KNU,Kanpur,,,gleam_basin,,W-AS,,IN,IND,,,,2823000.0,1067
G-KNX,Kununurra,,,gleam_basin,,W-OC,,AU,AUS,,,,6000.0,1611
G-KOA,Kona,,,gleam_basin,,W-NA,,US,USA,,,,,2445
G-KOC,Koumac,,,gleam_basin,,W-OC,,NC,NCL,,,,,3168
G-KOE,Kupang,,,gleam_basin,,W-AS,,ID,IDN,,,,282000.0,1296
G-KOJ,Kagoshima,,,gleam_basin,,W-AS,,JP,JPN,,,,555000.0,3115
