Code,Date,Healthcare specialisation,Minor distancing and hygiene measures,Phone line,Mask wearing,Asymptomatic contact isolation,Lockdown and cancel
ZA,2020-02-20 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BR,2020-02-20 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DE,2020-02-21 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-02-21 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.125
SG,2020-02-21 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,1.0,0.3036120844024559
JP,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SE,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
TW,2020-02-21 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RO,2020-02-21 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.0
FR,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ES,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
LU,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
SK,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RU,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BR,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DE,2020-02-22 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-02-22 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,1.0,0.125
SG,2020-02-22 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,1.0,0.3036120844024559
JP,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SE,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
TW,2020-02-22 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RO,2020-02-22 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.0
FR,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ES,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
LU,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
SK,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RU,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BR,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DE,2020-02-23 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-02-23 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,1.0,0.125
SG,2020-02-23 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,1.0,0.3036120844024559
JP,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SE,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
TW,2020-02-23 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RO,2020-02-23 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.0
FR,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ES,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
LU,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
SK,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RU,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BR,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DE,2020-02-24 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-02-24 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,1.0,0.125
SG,2020-02-24 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,1.0,0.3036120844024559
JP,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SE,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
TW,2020-02-24 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RO,2020-02-24 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.0
FR,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ES,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
SK,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RU,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BR,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DE,2020-02-25 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-02-25 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,1.0,0.125
SG,2020-02-25 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,1.0,0.3036120844024559
JP,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SE,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
TW,2020-02-25 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RO,2020-02-25 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.0
FR,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ES,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
SK,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RU,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BR,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DE,2020-02-26 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-02-26 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,1.0,0.125
SG,2020-02-26 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,1.0,0.3036120844024559
JP,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SE,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
TW,2020-02-26 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RO,2020-02-26 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.0
FR,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ES,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
SK,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RU,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BR,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DE,2020-02-27 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-02-27 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,1.0,0.125
SG,2020-02-27 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,1.0,0.3036120844024559
JP,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SE,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
TW,2020-02-27 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RO,2020-02-27 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.0
FR,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ES,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
SK,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RU,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BR,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DE,2020-02-28 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-02-28 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,1.0,0.125
SG,2020-02-28 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,1.0,0.3036120844024559
JP,2020-02-28 00:00:00+00:00,0.0,0.25,0.0,0.05,1.0,0.0
SE,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
TW,2020-02-28 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RO,2020-02-28 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.0
FR,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ES,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
SK,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BR,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DE,2020-02-29 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-02-29 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,1.0,0.25
SG,2020-02-29 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,1.0,0.3036120844024559
JP,2020-02-29 00:00:00+00:00,0.0,0.25,0.0,0.05,1.0,0.0
SE,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
TW,2020-02-29 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RO,2020-02-29 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.0
FR,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ES,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
SK,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BR,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DE,2020-03-01 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-01 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,1.0,0.5
SG,2020-03-01 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,1.0,0.3036120844024559
JP,2020-03-01 00:00:00+00:00,0.0,0.25,0.0,0.05,1.0,0.0
SE,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
TW,2020-03-01 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RO,2020-03-01 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.0
FR,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ES,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SK,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BR,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DE,2020-03-02 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-02 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,1.0,0.5
SG,2020-03-02 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,1.0,0.3036120844024559
JP,2020-03-02 00:00:00+00:00,0.0,0.25,0.0,0.05,1.0,0.0
SE,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
TW,2020-03-02 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
RO,2020-03-02 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.0
FR,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ES,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SK,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BR,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DE,2020-03-03 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-03 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-03 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.3036120844024559
JP,2020-03-03 00:00:00+00:00,0.0,0.25,0.0,0.7375,1.0,0.0
SE,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.2499999999999999,0.0,0.0
TW,2020-03-03 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.06739130434782603,0.0,0.0
RO,2020-03-03 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.0
FR,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.09000000000000002,0.0,0.0
ES,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SK,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.0
BR,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.13,0.0,0.0
DE,2020-03-04 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-04 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-04 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.3036120844024559
JP,2020-03-04 00:00:00+00:00,0.0,0.25,0.0,0.7375,1.0,0.0
SE,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.2499999999999999,0.0,0.0
TW,2020-03-04 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.06739130434782603,0.0,0.0
RO,2020-03-04 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.0
FR,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.09000000000000002,0.0,0.0
ES,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
