,"Gatherings limited to","Business suspended","Schools and universities closed","General curfew","Public information","Healthcare specialisation","Public hygiene","Country","Date"
7481,0,0,0,0,0,0,0,"Norway","2020-03-06"
7482,0,0,0,0,0,0,0,"Montenegro","2020-03-06"
7483,0,0,1,0,0,0,0,"Iran","2020-03-06"
7484,0,0,0,0,0,0,0,"Liechtenstein","2020-03-06"
7485,0,0,0,0,0,0,0,"Russia","2020-03-06"
7495,0,0,0,0,0,0,0,"Mexico","2020-03-06"
7496,0,0,0,0,0,0,0,"Egypt","2020-03-06"
7497,0,0,1,0,0,0,0,"Palestine","2020-03-06"
7506,0,0,0,0,0,0.142857142857143,0.083333333333333,"Nepal","2020-03-06"
7507,0.832739750033051,0.5,1,0,0,0,0,"Iraq","2020-03-06"
7508,0,0,0,0,0,0,0,"South Africa","2020-03-06"
7509,0,0,0,0,0,0,0,"Namibia","2020-03-06"
7511,0,0,0,0,0,0,0,"Morocco","2020-03-06"
7513,0,0,0,0,0,0,0,"Uganda","2020-03-06"
7520,0,0,0,0,0,0,0,"Austria","2020-03-07"
7521,0,0,0,0,0.25,0,0,"Germany","2020-03-07"
7522,0,0,0,0,0,0,0,"United Kingdom","2020-03-07"
7523,0,0.5,1,0.5,0.25,0.142857142857143,0.083333333333333,"South Korea","2020-03-07"
7524,0.908737588103312,0,1,0.5,0,0.285714285714286,0.083333333333333,"Singapore","2020-03-07"
7525,0,0,0,0,0,0,0,"Israel","2020-03-07"
7526,0,0,0,0,0.25,0,0.166666666666667,"Japan","2020-03-07"
7527,0,0,0,0,0,0,0,"Sweden","2020-03-07"
7528,0,0,0,0,0,0,0,"San Marino","2020-03-07"
7529,0,0,0,0,0,0,0,"Slovenia","2020-03-07"
7530,0,0,0,0,0,0,0,"United States","2020-03-07"
7531,0,0,0,0,0,0,0,"Canada","2020-03-07"
7532,0,0,1,0,0,0.142857142857143,0.083333333333333,"Hong Kong","2020-03-07"
7533,0,0,1,0,0.25,0,0.166666666666667,"Taiwan","2020-03-07"
7534,0.090557001487258,1,1,1,0,0.285714285714286,0.083333333333333,"China","2020-03-07"
7535,0.832739750033051,0.5,1,1,0.25,0,0.083333333333333,"Italy","2020-03-07"
7536,0,0,0,0,0,0,0,"Czechia","2020-03-07"
7537,0,0,0,0,0,0,0,"Australia","2020-03-07"
7538,0,0,0,0,0.25,0.142857142857143,0,"Romania","2020-03-07"
7539,0,0,0,0,0,0,0,"France","2020-03-07"
7540,0,0,0,0,0,0,0,"Portugal","2020-03-07"
7541,0,0,0,0,0,0,0,"Spain","2020-03-07"
7542,0,0,0,0,0,0,0,"Belgium","2020-03-07"
7543,0,0,0,0,0,0,0,"Luxembourg","2020-03-07"
7544,0,0,0,0,0,0,0,"Albania","2020-03-07"
7545,0,0,0,0,0,0,0,"Andorra","2020-03-07"
7546,0,0,0,0,0,0,0,"Belarus","2020-03-07"
7547,0,0,0,0,0,0,0,"Bosnia and Herzegovina","2020-03-07"
7548,0,0,0,0,0,0,0,"Bulgaria","2020-03-07"
7549,0,0,0,0,0,0,0,"Denmark","2020-03-07"
7550,0,0,0,0,0,0,0,"Estonia","2020-03-07"
7551,0,0,0,0,0,0,0,"Cyprus","2020-03-07"
7552,0,0,0,0,0,0,0,"Croatia","2020-03-07"
7553,0,1,0,0,0,0,0,"Finland","2020-03-07"
7554,0,0,1,0,0,0,0,"Georgia","2020-03-07"
7555,0,0,0,0,0,0,0,"Hungary","2020-03-07"
7556,0,0,0,0,0,0,0,"Latvia","2020-03-07"
7557,0,0,0,0,0,0,0,"Lithuania","2020-03-07"
7558,0,0,0,0,0,0,0,"Greece","2020-03-07"
7559,0,0,0,0,0,0,0,"Moldova","2020-03-07"
7560,0,0,0,0,0,0,0,"Malta","2020-03-07"
7561,0,0,0,0,0,0,0,"Monaco","2020-03-07"
7562,0,0,0,0,0,0,0,"Netherlands","2020-03-07"
7563,0,0,0,0,0,0,0,"Iceland","2020-03-07"
7564,0,0,0,0,0,0,0,"Macedonia","2020-03-07"
7565,0,0,0,0,0,0,0,"Ireland","2020-03-07"
7566,0,0,0,0,0,0,0,"Vatican City","2020-03-07"
7567,0,0,0,0,0,0,0,"Kazakhstan","2020-03-07"
7568,0,0,0,0,0,0,0,"Poland","2020-03-07"
7569,0,0,0,0,0,0,0,"Turkey","2020-03-07"
7571,0,0,0,0,0,0,0,"Ukraine","2020-03-07"
7572,0,0,0,0,0,0,0,"Slovakia","2020-03-07"
7573,0,0,0,0,0,0,0,"Serbia","2020-03-07"
7574,0.980309948336519,0,0,0,0,0,0,"Switzerland","2020-03-07"
7575,0,0,0,0,0,0,0,"Norway","2020-03-07"
7576,0,0,0,0,0,0,0,"Montenegro","2020-03-07"
7577,0,0,1,0,0,0,0,"Iran","2020-03-07"
7578,0,0,0,0,0,0,0,"Liechtenstein","2020-03-07"
7579,0,0,0,0,0,0,0,"Russia","2020-03-07"
7589,0,0,0,0,0,0,0,"Mexico","2020-03-07"
7590,0,0,0,0,0,0,0,"Egypt","2020-03-07"
7591,0,0,1,0.5,0,0,0,"Palestine","2020-03-07"
7600,0,0,0,0,0,0.142857142857143,0.083333333333333,"Nepal","2020-03-07"
7601,0.832739750033051,0.5,1,0,0,0,0,"Iraq","2020-03-07"
7602,0,0,0,0,0,0,0,"South Africa","2020-03-07"
7603,0,0,0,0,0,0,0,"Namibia","2020-03-07"
7605,0,0,0,0,0,0,0,"Morocco","2020-03-07"
7607,0,0,0,0,0,0,0,"Uganda","2020-03-07"
7614,0,0,0,0,0,0,0,"Austria","2020-03-08"
7615,0,0,0,0,0.25,0,0,"Germany","2020-03-08"
7616,0,0,0,0,0,0,0,"United Kingdom","2020-03-08"
7617,0,0.5,1,0.5,0.25,0.142857142857143,0.083333333333333,"South Korea","2020-03-08"
7618,0.908737588103312,0,1,0.5,0,0.285714285714286,0.083333333333333,"Singapore","2020-03-08"
7619,0,0,0,0,0,0,0,"Israel","2020-03-08"
7620,0,0,0,0,0.25,0,0.166666666666667,"Japan","2020-03-08"
7621,0,0,0,0,0,0,0,"Sweden","2020-03-08"
7622,0,0,0,0,0,0,0,"San Marino","2020-03-08"
7623,0,0,0,0,0,0,0,"Slovenia","2020-03-08"
7624,0,0,1,0,0,0,0,"United States","2020-03-08"
7625,0,0,0,0,0,0,0,"Canada","2020-03-08"
7626,0,0,1,0,0,0.142857142857143,0.083333333333333,"Hong Kong","2020-03-08"
7627,0,0,1,0,0.25,0,0.166666666666667,"Taiwan","2020-03-08"
7628,0.090557001487258,1,1,1,0,0.285714285714286,0.083333333333333,"China","2020-03-08"
7629,0.832739750033051,0.5,1,1,0.25,0,0.083333333333333,"Italy","2020-03-08"
7630,0,0,0,0,0,0.142857142857143,0,"Czechia","2020-03-08"
7631,0,0,0,0,0,0,0,"Australia","2020-03-08"
7632,0.980309948336519,0,0,0,0.25,0.142857142857143,0,"Romania","2020-03-08"
7633,0,0,0,0,0,0,0,"France","2020-03-08"
7634,0,0,0,0,0,0,0,"Portugal","2020-03-08"
7635,0,0,0,0.5,0,0,0,"Spain","2020-03-08"
7636,0,0,0,0,0,0,0,"Belgium","2020-03-08"
7637,0,0,0,0,0,0,0,"Luxembourg","2020-03-08"
7638,0.961380320164231,0,1,0,0,0,0,"Albania","2020-03-08"
7639,0,0,0,0,0,0,0,"Andorra","2020-03-08"
7640,0,0,0,0,0,0,0,"Belarus","2020-03-08"
7641,0,0,0,0,0,0,0,"Bosnia and Herzegovina","2020-03-08"
7642,0.090557001487258,1,0,0,0,0,0,"Bulgaria","2020-03-08"
7643,0,0,0,0,0,0,0,"Denmark","2020-03-08"
7644,0,0,0,0,0,0,0,"Estonia","2020-03-08"
7645,0,0,0,0,0,0,0,"Cyprus","2020-03-08"
7646,0,0,0,0,0,0,0,"Croatia","2020-03-08"
7647,0,1,0,0,0,0,0,"Finland","2020-03-08"
7648,0,0,1,0,0,0,0,"Georgia","2020-03-08"
7649,0,0,0,0,0,0.142857142857143,0,"Hungary","2020-03-08"
7650,0,0,0,0,0,0,0,"Latvia","2020-03-08"
7651,0,0,0,0,0,0,0,"Lithuania","2020-03-08"
7652,0,0,0,0,0,0,0,"Greece","2020-03-08"
7653,0,0,0,0,0,0,0,"Moldova","2020-03-08"
7654,0,0,0,0,0,0,0,"Malta","2020-03-08"
7655,0,0,0,0,0,0,0,"Monaco","2020-03-08"
7656,0,0,0,0,0,0,0,"Netherlands","2020-03-08"
7657,0,0,0,0,0,0,0,"Iceland","2020-03-08"
7658,0,0,0,0,0,0,0,"Macedonia","2020-03-08"
7659,0,0,0,0,0,0,0,"Ireland","2020-03-08"
7660,0,0,0,0,0,0,0,"Vatican City","2020-03-08"
7661,0,0,0,0,0,0,0,"Kazakhstan","2020-03-08"
7662,0,0,0,0,0,0,0,"Poland","2020-03-08"
7663,0,0,0,0,0,0,0,"Turkey","2020-03-08"
7665,0,0,0,0,0,0,0,"Ukraine","2020-03-08"
7666,0,0,0,0,0,0,0,"Slovakia","2020-03-08"
7667,0,0,0,0,0,0,0,"Serbia","2020-03-08"
7668,0.980309948336519,0,0,0,0,0,0,"Switzerland","2020-03-08"
7669,0,0,0,0,0,0,0,"Norway","2020-03-08"
7670,0,0,0,0,0,0,0,"Montenegro","2020-03-08"
7671,0,0,1,0,0,0,0,"Iran","2020-03-08"
7672,0,0,0,0,0,0,0,"Liechtenstein","2020-03-08"
7673,0,0,0,0,0,0,0,"Russia","2020-03-08"
7683,0,0,0,0,0,0,0,"Mexico","2020-03-08"
7684,0,0,0,0,0,0,0,"Egypt","2020-03-08"
7685,0,0,1,0.5,0,0,0,"Palestine","2020-03-08"
7694,0,0,0,0,0,0.142857142857143,0.083333333333333,"Nepal","2020-03-08"
7695,0.832739750033051,0.5,1,0,0,0,0,"Iraq","2020-03-08"
7696,0,0,0,0,0,0,0,"South Africa","2020-03-08"
7697,0,0,0,0,0,0,0,"Namibia","2020-03-08"
7699,0,0,0,0,0,0,0,"Morocco","2020-03-08"
7701,0,0,0,0,0,0,0,"Uganda","2020-03-08"
7708,0,0,0,0,0,0,0,"Austria","2020-03-09"
7709,0.980309948336519,0,0,0,0.25,0,0.083333333333333,"Germany","2020-03-09"
7710,0,0,0,0,0,0,0,"United Kingdom","2020-03-09"
7711,0,0.5,1,0.5,0.25,0.142857142857143,0.083333333333333,"South Korea","2020-03-09"
7712,0.908737588103312,0,1,0.5,0,0.285714285714286,0.083333333333333,"Singapore","2020-03-09"
7713,0,0,0,0,0,0,0,"Israel","2020-03-09"
7714,0,0,0,0,0.25,0,0.166666666666667,"Japan","2020-03-09"
7715,0,0,0,0,0,0,0,"Sweden","2020-03-09"
7716,0,0,0,0,0,0,0,"San Marino","2020-03-09"
7717,0.832739750033051,0,0,0,0,0,0,"Slovenia","2020-03-09"
7718,0,0,1,0,0,0,0,"United States","2020-03-09"
7719,0,0,0,0,0,0,0,"Canada","2020-03-09"
7720,0,0,1,0,0,0.142857142857143,0.083333333333333,"Hong Kong","2020-03-09"
7721,0,0,1,0,0.25,0,0.166666666666667,"Taiwan","2020-03-09"
7722,0.090557001487258,1,1,1,0,0.285714285714286,0.083333333333333,"China","2020-03-09"
7723,0.832739750033051,0.5,1,1,0.25,0,0.083333333333333,"Italy","2020-03-09"
7724,0,0,0,0,0,0.142857142857143,0,"Czechia","2020-03-09"
7725,0,0,0,0,0,0,0,"Australia","2020-03-09"
7726,0.980309948336519,0,0,0,0.25,0.142857142857143,0,"Romania","2020-03-09"
7727,0,0,0,0,0,0,0,"France","2020-03-09"
7728,0,0,0,0,0,0,0,"Portugal","2020-03-09"
7729,0,0,1,0.5,0,0,0,"Spain","2020-03-09"
7730,0,0,0,0,0,0,0,"Belgium","2020-03-09"
7731,0,0,0,0,0,0,0,"Luxembourg","2020-03-09"
7732,0.961380320164231,0,1,0,0,0,0,"Albania","2020-03-09"
7733,0,0,0,0,0,0,0,"Andorra","2020-03-09"
7734,0,0,0,0,0,0,0,"Belarus","2020-03-09"
7735,0,0,0,0,0,0,0,"Bosnia and Herzegovina","2020-03-09"
7736,0.090557001487258,1,0,0,0,0,0,"Bulgaria","2020-03-09"
7737,0,0,0,0,0,0,0,"Denmark","2020-03-09"
7738,0,0,0,0,0,0,0,"Estonia","2020-03-09"
7739,0,0,0,0,0,0,0,"Cyprus","2020-03-09"
7740,0,0,0,0,0,0,0,"Croatia","2020-03-09"
7741,0,1,0,0,0,0,0,"Finland","2020-03-09"
7742,0,0,1,0,0,0,0,"Georgia","2020-03-09"
7743,0,0,0,0,0,0.142857142857143,0,"Hungary","2020-03-09"
7744,0,0,0,0,0,0,0,"Latvia","2020-03-09"
7745,0,0,0,0,0,0,0,"Lithuania","2020-03-09"
7746,0,0,1,0,0,0,0,"Greece","2020-03-09"
7747,0,0,0,0,0,0,0,"Moldova","2020-03-09"
7748,0,0,0,0,0,0,0,"Malta","2020-03-09"
7749,0,0,0,0,0,0,0,"Monaco","2020-03-09"
7750,0,0,0,0,0,0,0,"Netherlands","2020-03-09"
7751,0,0,0,0,0,0,0,"Iceland","2020-03-09"
7752,0,0,0,0,0,0,0,"Macedonia","2020-03-09"
7753,0,0,0,0,0,0,0,"Ireland","2020-03-09"
7754,0,0,0,0,0,0,0,"Vatican City","2020-03-09"
7755,0,0,0,0,0,0,0,"Kazakhstan","2020-03-09"
7756,0,0,0,0,0,0,0,"Poland","2020-03-09"
7757,0,0,0,0,0,0,0,"Turkey","2020-03-09"
7759,0,0,0,0,0,0,0,"Ukraine","2020-03-09"
7760,0,0,0,0,0,0,0,"Slovakia","2020-03-09"
7761,0,0,0,0,0,0,0,"Serbia","2020-03-09"
7762,0.980309948336519,0,0,0,0,0,0,"Switzerland","2020-03-09"
7763,0,0,0,0,0,0,0,"Norway","2020-03-09"
7764,0,0,0,0,0,0,0,"Montenegro","2020-03-09"
7765,0,0,1,0,0,0,0,"Iran","2020-03-09"
7766,0,0,0,0,0,0,0,"Liechtenstein","2020-03-09"
7767,0,0,0,0,0,0,0,"Russia","2020-03-09"
7777,0,0,0,0,0,0,0,"Mexico","2020-03-09"
7778,0,0,0,0,0,0,0,"Egypt","2020-03-09"
7779,0,0,1,0.5,0,0,0,"Palestine","2020-03-09"
7788,0,0,0,0,0,0.142857142857143,0.083333333333333,"Nepal","2020-03-09"
7789,0.832739750033051,0.5,1,0.5,0,0,0,"Iraq","2020-03-09"
7790,0,0,0,0,0,0,0,"South Africa","2020-03-09"
7791,0,0,0,0,0,0,0,"Namibia","2020-03-09"
7793,0,0,0,0,0,0,0,"Morocco","2020-03-09"
7795,0,0,0,0,0,0,0,"Uganda","2020-03-09"
7802,0.832739750033051,0,1,0,0,0,0,"Austria","2020-03-10"
7803,0.980309948336519,0,0,0,0.25,0,0.083333333333333,"Germany","2020-03-10"
7804,0,0,0,0,0,0,0,"United Kingdom","2020-03-10"
7805,0,0.5,1,0.5,0.25,0.142857142857143,0.083333333333333,"South Korea","2020-03-10"
7806,0.332385625210257,0,1,0.5,0,0.285714285714286,0.083333333333333,"Singapore","2020-03-10"
7807,0,0,0,0,0,0,0,"Israel","2020-03-10"
7808,0,0,0,0,0.25,0,0.166666666666667,"Japan","2020-03-10"
7809,0,0,0,0,0,0,0,"Sweden","2020-03-10"
7810,0,0,0,0,0,0,0,"San Marino","2020-03-10"
7811,0.832739750033051,0,0,0,0,0,0,"Slovenia","2020-03-10"
7812,0,0,1,0,0,0,0,"United States","2020-03-10"
7813,0,0,0,0,0,0,0,"Canada","2020-03-10"
7814,0,0,1,0,0,0.142857142857143,0.083333333333333,"Hong Kong","2020-03-10"
7815,0,0,1,0,0.25,0,0.166666666666667,"Taiwan","2020-03-10"
7816,0.090557001487258,1,1,1,0,0.285714285714286,0.083333333333333,"China","2020-03-10"
7817,0.832739750033051,0.5,1,1,0.25,0,0.083333333333333,"Italy","2020-03-10"
7818,0.832739750033051,0,1,0,0,0.285714285714286,0,"Czechia","2020-03-10"
7819,0,0,0,0,0,0,0,"Australia","2020-03-10"
7820,0.980309948336519,0,0,0,0.25,0.142857142857143,0,"Romania","2020-03-10"
7821,0,0,0,0,0,0,0,"France","2020-03-10"
7822,0,0,0,0,0,0,0,"Portugal","2020-03-10"
7823,0,0,1,0.5,0,0,0,"Spain","2020-03-10"
7824,0,0,0,0,0,0,0,"Belgium","2020-03-10"
7825,0,0,0,0,0,0,0,"Luxembourg","2020-03-10"
7826,0.961380320164231,0.5,1,0,0,0,0,"Albania","2020-03-10"
7827,0,0,0,0,0,0,0,"Andorra","2020-03-10"
7828,0,0,0,0,0,0,0,"Belarus","2020-03-10"
7829,0.937249470512603,0,0,0,0,0,0,"Bosnia and Herzegovina","2020-03-10"
7830,0.090557001487258,1,0,0,0,0,0,"Bulgaria","2020-03-10"
7831,0,0,0,0,0,0,0,"Denmark","2020-03-10"
7832,0,0,0,0,0,0,0,"Estonia","2020-03-10"
7833,0,0,0,0,0,0,0,"Cyprus","2020-03-10"
7834,0,0,0,0,0,0,0,"Croatia","2020-03-10"
7835,0,1,0,0,0,0,0,"Finland","2020-03-10"
7836,0,0,1,0,0,0,0,"Georgia","2020-03-10"
7837,0,0,0,0,0,0.142857142857143,0,"Hungary","2020-03-10"
7838,0,0,0,0,0,0,0,"Latvia","2020-03-10"
7839,0,0,0,0,0,0,0,"Lithuania","2020-03-10"
7840,0,0,1,0,0,0,0,"Greece","2020-03-10"
7841,0,0,0,0,0,0,0,"Moldova","2020-03-10"
7842,0,0,0,0,0,0,0,"Malta","2020-03-10"
7843,0,0,0,0,0,0,0,"Monaco","2020-03-10"
7844,0,0,0,0,0,0,0,"Netherlands","2020-03-10"
7845,0,0,0,0,0,0,0,"Iceland","2020-03-10"
7846,0,0,1,0,0,0,0,"Macedonia","2020-03-10"
7847,0,0,1,0,0,0,0,"Ireland","2020-03-10"
7848,0,0,0,1,0,0,0,"Vatican City","2020-03-10"
7849,0,0,0,0,0,0,0,"Kazakhstan","2020-03-10"
7850,0,0,0,0,0,0,0,"Poland","2020-03-10"
7851,0,0,0,0,0,0,0,"Turkey","2020-03-10"
7853,0,0,0,0,0,0,0,"Ukraine","2020-03-10"
7854,0,0,0,0,0,0,0,"Slovakia","2020-03-10"
7855,0,0,0,0,0,0,0,"Serbia","2020-03-10"
7856,0.980309948336519,0,0,0,0,0,0,"Switzerland","2020-03-10"
7857,0,0,0,0,0,0,0,"Norway","2020-03-10"
7858,0,0,0,0,0,0,0,"Montenegro","2020-03-10"
7859,0,0,1,0,0,0,0,"Iran","2020-03-10"
7860,0,0,0,0,0,0,0,"Liechtenstein","2020-03-10"
7861,0.995998965201796,0,0,0,0,0,0,"Russia","2020-03-10"
7871,0,0,0,0,0,0,0,"Mexico","2020-03-10"
7872,0,0,0,0,0,0,0,"Egypt","2020-03-10"
7873,0,0,1,0.5,0,0,0,"Palestine","2020-03-10"
7882,0,0,0,0,0,0.142857142857143,0.083333333333333,"Nepal","2020-03-10"
7883,0.832739750033051,0.5,1,0.5,0,0,0,"Iraq","2020-03-10"
7884,0,0,0,0,0,0,0,"South Africa","2020-03-10"
7885,0,0,0,0,0,0,0,"Namibia","2020-03-10"
7887,0,0,0,0,0,0,0,"Morocco","2020-03-10"
7889,0,0,0,0,0,0,0,"Uganda","2020-03-10"
7896,0.832739750033051,0,1,0,0,0,0,"Austria","2020-03-11"
7897,0.980309948336519,0,0,0,0.25,0,0.083333333333333,"Germany","2020-03-11"
7898,0,0,0,0,0,0,0,"United Kingdom","2020-03-11"
7899,0,0.5,1,0.5,0.25,0.285714285714286,0.166666666666667,"South Korea","2020-03-11"
7900,0.332385625210257,0,1,0.5,0,0.285714285714286,0.083333333333333,"Singapore","2020-03-11"
7901,0,0,0,0,0,0,0,"Israel","2020-03-11"
7902,0,0,0,0,0.25,0,0.166666666666667,"Japan","2020-03-11"
7903,0.961380320164231,0,0,0,0,0,0,"Sweden","2020-03-11"
7904,0,0,0,0,0,0,0,"San Marino","2020-03-11"
7905,0.832739750033051,0,0,0,0,0,0,"Slovenia","2020-03-11"
7906,0,0,1,0,0,0,0,"United States","2020-03-11"
7907,0,0,0,0,0,0,0,"Canada","2020-03-11"
7908,0,0,1,0,0,0.142857142857143,0.166666666666667,"Hong Kong","2020-03-11"
7909,0,0,1,0,0.25,0,0.166666666666667,"Taiwan","2020-03-11"
7910,0.090557001487258,1,1,1,0,0.285714285714286,0.083333333333333,"China","2020-03-11"
7911,0.832739750033051,1,1,1,0.25,0,0.083333333333333,"Italy","2020-03-11"
7912,0.832739750033051,0,1,0,0,0.285714285714286,0,"Czechia","2020-03-11"
7913,0,0,0,0,0,0,0,"Australia","2020-03-11"
7914,0.832739750033051,0,1,0,0.25,0.142857142857143,0,"Romania","2020-03-11"
7915,0,0,0,0,0,0,0,"France","2020-03-11"
7916,0,0,0,0,0,0,0,"Portugal","2020-03-11"
7917,0,0,1,0.5,0,0,0,"Spain","2020-03-11"
7918,0,0,0,0,0,0,0,"Belgium","2020-03-11"
7919,0,0,0,0,0,0,0,"Luxembourg","2020-03-11"
7920,0.961380320164231,0.5,1,0,0,0,0,"Albania","2020-03-11"
7921,0,0,0,0,0,0,0,"Andorra","2020-03-11"
7922,0,0,0,0,0,0,0,"Belarus","2020-03-11"
7923,0.937249470512603,0,1,0,0,0,0,"Bosnia and Herzegovina","2020-03-11"
7924,0.090557001487258,1,0,0,0,0,0,"Bulgaria","2020-03-11"
7925,0.832739750033051,0,0,0,0,0,0,"Denmark","2020-03-11"
7926,0,0,0,0,0,0,0,"Estonia","2020-03-11"
7927,0,0,0,0,0,0,0,"Cyprus","2020-03-11"
7928,0,0,0,0,0,0,0,"Croatia","2020-03-11"
7929,0,1,0,0,0,0,0,"Finland","2020-03-11"
7930,0,0,1,0,0,0,0,"Georgia","2020-03-11"
7931,0.832739750033051,0,1,0,0,0.142857142857143,0,"Hungary","2020-03-11"
7932,0,0,0,0,0,0,0,"Latvia","2020-03-11"
7933,0,0,0,0,0,0,0,"Lithuania","2020-03-11"
7934,0,0,1,0,0,0,0,"Greece","2020-03-11"
7935,0,0,1,0,0,0,0,"Moldova","2020-03-11"
7936,0,0,0,0,0,0,0,"Malta","2020-03-11"
7937,0,0,0,0,0,0,0,"Monaco","2020-03-11"
7938,0,0,0,0,0,0,0,"Netherlands","2020-03-11"
7939,0,0,0,0,0,0,0,"Iceland","2020-03-11"
7940,0,0,1,0,0,0,0,"Macedonia","2020-03-11"
7941,0,0,1,0,0,0,0,"Ireland","2020-03-11"
7942,0,0,0,1,0,0,0,"Vatican City","2020-03-11"
7943,0,0,0,0,0,0,0,"Kazakhstan","2020-03-11"
7944,0,0,0,0,0,0,0,"Poland","2020-03-11"
7945,0,0,0,0,0,0,0,"Turkey","2020-03-11"
7947,0,0,0,0,0,0,0,"Ukraine","2020-03-11"
7948,0,0,0,0,0,0,0,"Slovakia","2020-03-11"
7949,0,0,0,0,0,0,0,"Serbia","2020-03-11"
7950,0.980309948336519,0,0,0,0,0,0,"Switzerland","2020-03-11"
7951,0,0,0,0,0,0,0,"Norway","2020-03-11"
7952,0,0,0,0,0,0,0,"Montenegro","2020-03-11"
7953,0,0,1,0,0,0,0,"Iran","2020-03-11"
7954,0,0,0,0,0,0,0,"Liechtenstein","2020-03-11"
7955,0.995998965201796,0,0,0,0,0,0,"Russia","2020-03-11"
7965,0,0,0,0,0,0,0,"Mexico","2020-03-11"
7966,0,0,0,0,0,0,0,"Egypt","2020-03-11"
7967,0,0,1,0.5,0,0,0,"Palestine","2020-03-11"
7976,0,0,0,0,0,0.142857142857143,0.083333333333333,"Nepal","2020-03-11"
7977,0.832739750033051,0.5,1,0.5,0,0,0,"Iraq","2020-03-11"
7978,0,0,0,0,0,0,0,"South Africa","2020-03-11"
7979,0,0,0,0,0,0,0,"Namibia","2020-03-11"
7981,0,0,0,0,0,0,0,"Morocco","2020-03-11"
7983,0,0,0,0,0,0,0,"Uganda","2020-03-11"
7990,0.832739750033051,0,1,0,0,0,0,"Austria","2020-03-12"
7991,0.980309948336519,0,0,0,0.25,0,0.083333333333333,"Germany","2020-03-12"
7992,0,0,0,0,0,0,0,"United Kingdom","2020-03-12"
7993,0,0.5,1,0.5,0.25,0.285714285714286,0.25,"South Korea","2020-03-12"
7994,0.332385625210257,0,1,0.5,0,0.285714285714286,0.083333333333333,"Singapore","2020-03-12"
7995,0,0,0,0,0,0,0,"Israel","2020-03-12"
7996,0,0,0,0,0.25,0,0.166666666666667,"Japan","2020-03-12"
7997,0.961380320164231,0,0,0,0,0,0,"Sweden","2020-03-12"
7998,0,0,0,0,0,0,0,"San Marino","2020-03-12"
7999,0.832739750033051,0,0,0,0,0,0,"Slovenia","2020-03-12"
8000,0,0,1,0,0,0,0,"United States","2020-03-12"
8001,0,0,0,0,0,0,0.166666666666667,"Canada","2020-03-12"
8002,0,0,1,0,0,0.142857142857143,0.166666666666667,"Hong Kong","2020-03-12"
8003,0,0,1,0,0.25,0,0.166666666666667,"Taiwan","2020-03-12"
8004,0.090557001487258,1,1,1,0,0.285714285714286,0.083333333333333,"China","2020-03-12"
8005,0.832739750033051,1,1,1,0.25,0,0.083333333333333,"Italy","2020-03-12"
8006,0.832739750033051,0,1,0,0,0.285714285714286,0,"Czechia","2020-03-12"
8007,0,0,0,0,0,0,0,"Australia","2020-03-12"
8008,0.832739750033051,0,1,0,0.25,0.142857142857143,0,"Romania","2020-03-12"
8009,0,0,0,0,0,0,0,"France","2020-03-12"
8010,0,0,0,0,0,0,0,"Portugal","2020-03-12"
8011,0,0,1,0.5,0,0,0,"Spain","2020-03-12"
8012,0,0.5,1,0,0,0,0,"Belgium","2020-03-12"
8013,0,0,0,0,0,0,0,"Luxembourg","2020-03-12"
8014,0.961380320164231,0.5,1,0,0,0,0,"Albania","2020-03-12"
8015,0,0,0,0,0,0,0,"Andorra","2020-03-12"
8016,0,0,0,0,0,0,0,"Belarus","2020-03-12"
8017,0.937249470512603,0.5,1,0,0,0,0,"Bosnia and Herzegovina","2020-03-12"
8018,0.090557001487258,1,0,0,0,0,0,"Bulgaria","2020-03-12"
8019,0.832739750033051,0,0,0,0,0,0,"Denmark","2020-03-12"
8020,0,0,0,0,0,0,0,"Estonia","2020-03-12"
8021,0,0,0,0,0,0,0,"Cyprus","2020-03-12"
8022,0,0,0,0,0,0,0,"Croatia","2020-03-12"
8023,0,1,0,0,0,0,0,"Finland","2020-03-12"
8024,0,0,1,0,0,0,0,"Georgia","2020-03-12"
8025,0.832739750033051,0,1,0,0,0.142857142857143,0,"Hungary","2020-03-12"
8026,0,0,0,0,0,0,0,"Latvia","2020-03-12"
8027,0.832739750033051,0.5,1,0,0,0,0,"Lithuania","2020-03-12"
8028,0,0.5,1,0,0,0,0,"Greece","2020-03-12"
8029,0,0,1,0,0,0,0,"Moldova","2020-03-12"
8030,0,0,0,0,0,0,0,"Malta","2020-03-12"
8031,0,0,0,0,0,0,0,"Monaco","2020-03-12"
8032,0.832739750033051,0,1,0,0,0,0,"Netherlands","2020-03-12"
8033,0,0,0,0,0,0,0,"Iceland","2020-03-12"
8034,0,0,1,0,0,0,0,"Macedonia","2020-03-12"
8035,0.832739750033051,0,1,0,0,0,0,"Ireland","2020-03-12"
8036,0,0,0,1,0,0,0,"Vatican City","2020-03-12"
8037,0,0,0,0,0,0,0,"Kazakhstan","2020-03-12"
8038,0,0,1,0,0,0,0,"Poland","2020-03-12"
8039,0,0,0,0,0,0,0,"Turkey","2020-03-12"
8041,0,0,1,0,0,0,0,"Ukraine","2020-03-12"
8042,0,0,0,0,0,0,0,"Slovakia","2020-03-12"
8043,0.832739750033051,0,0,0,0,0,0,"Serbia","2020-03-12"
8044,0.980309948336519,0,0,0,0,0,0,"Switzerland","2020-03-12"
8045,0.713413953791907,0.5,1,0,0,0,0,"Norway","2020-03-12"
