,Symptomatic isolation - targeted,Symptomatic isolation - blanket,Asymptomatic isolation - targeted,Asymptomatic isolation - blanket,Domestic travel restriction,International travel restriction,Testing,Contact tracing,Mask wearing,Hand washing,Gatherings banned,Symptomatic isolation - semi-targeted,Asymptomatic isolation - semi-targeted,Healthcare specialisation,Public education and incentives,Assisting people to stay home,Public cleaning,Miscellaneous hygiene measures,Public interaction reduction,Nonessential business suspension,School closure,Activity cancellation,Resumption,Diagnostic criteria loosened,Diagnostic criteria tightened,Testing criteria,Date,Country
9937,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-11,United Arab Emirates
9938,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-11,Kyrgyzstan
9939,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-11,Indonesia
9940,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-11,
9941,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-11,Namibia
9942,,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-11,Uganda
9943,,,,,,1.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-11,US:Alabama
9944,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-11,US:Alaska
9945,1.0,,,,,5.0,,,,,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-03-12,Austria
9946,,,,,,5.0,,,,,1000.0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0.0,2020-03-12,Germany
9947,,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,United Kingdom
9948,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-03-12,Vietnam
9949,1.0,,,1.0,,2.0,,,,,,0,3,4,3,0,2,0,0,2,3,2,0,0,0,0.7,2020-03-12,South Korea
9950,1.0,2.0,1.0,1.0,,5.0,,2000.0,0.0,,10.0,0,0,2,0,5,0,0,0,0,1,3,0,0,0,0.1,2020-03-12,Singapore
9951,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Israel
9952,2.0,,,,,5.0,2404.0,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2020-03-12,Japan
9953,1.0,,,,,,,,,,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Sweden
9954,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,San Marino
9955,1.0,,,,,5.0,,,,,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Slovenia
9956,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-03-12,US:New Jersey
9957,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,2020-03-12,Canada
9958,,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Taiwan
9959,,,,,,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Macau
9960,2.0,,,,,3.0,5271.0,,,,,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0.0,2020-03-12,Hong Kong
9961,1.0,,1.0,3.0,2.0,3.0,320000.0,,,,2.0,0,0,4,1,34,0,2,1,11,15,3,4,1,2,0.7999999999999999,2020-03-12,China
9962,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-03-12,United States
9963,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,European Union
9964,1.0,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Thailand
9965,,,,3.0,,6.0,,,,,100.0,0,0,0,2,2,1,0,0,9,18,16,0,0,1,0.0,2020-03-12,Italy
9966,2.0,,,,,5.0,,,1.0,,100.0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0.0,2020-03-12,Czechia
9967,,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Australia
9968,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Trinidad and Tobago
9969,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Qatar
9970,,,,,,4.0,,,,,,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,2020-03-12,North Korea
9971,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,New Zealand
9972,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Colombia
9973,1.0,,,,,5.0,,,,,100.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0.0,2020-03-12,Romania
9974,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,2020-03-12,France
9975,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Portugal
9976,1.0,,,1.0,,5.0,,,,,,0,0,0,0,1,0,0,0,0,11,8,0,0,0,0.0,2020-03-12,Spain
9977,1.0,,,,,3.0,,,,,,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0.0,2020-03-12,Belgium
9978,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Luxembourg
9979,,,,,2.0,5.0,,,,,500.0,0,0,0,0,2,1,0,0,5,2,5,0,0,0,0.0,2020-03-12,Albania
9980,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Andorra
9981,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-03-12,Azerbaijan
9982,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Belarus
9983,1.0,,,,,5.0,,,,,300.0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0.0,2020-03-12,Bosnia and Herzegovina
9984,1.0,,,,,,,,,,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,2020-03-12,Bulgaria
9985,1.0,,,,,5.0,,,,,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2020-03-12,Denmark
9986,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Estonia
9987,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Cyprus
9988,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.0,2020-03-12,Croatia
9989,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2020-03-12,Finland
9990,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-03-12,Georgia
9991,,,,,,5.0,,,,,100.0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0.0,2020-03-12,Hungary
9992,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Latvia
9993,1.0,,,,,,,,,,100.0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0.0,2020-03-12,Lithuania
9994,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0.0,2020-03-12,Greece
9995,1.0,,,,,6.0,,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,2020-03-12,Moldova
9996,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Malta
9997,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Monaco
9998,1.0,,,,,,6000.0,,,,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-03-12,Netherlands
9999,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Iceland
10000,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Guernsey
10001,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-03-12,Macedonia
10002,1.0,,,,,5.0,,,,,100.0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0.0,2020-03-12,Ireland
10003,,,,3.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2020-03-12,Vatican City
10004,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Jersey
10005,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Kosovo
10006,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Kazakhstan
10007,1.0,,,,,,,1000.0,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,2020-03-12,Poland
10008,,,,,,,2900.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Turkey
10009,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0.0,2020-03-12,US: Florida
10010,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,2020-03-12,Ukraine
10011,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Slovakia
10012,,,,,,,,,,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Serbia
10013,1.0,,,,,,4000.0,,,,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Switzerland
10014,1.0,,,,,,,,,,50.0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0.0,2020-03-12,Norway
10015,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Montenegro
10016,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,2020-03-12,Iran
10017,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Liechtenstein
10018,1.0,,,,,5.0,,,,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Russia
10019,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2020-03-12,US:N Carolina
10020,,,,,,,,,,,10.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-03-12,US: Oregon
10021,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,2020-03-12,US: Arizona
10022,1.0,,,3.0,,,,,,,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,US:California
10023,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,US: Nevada
10024,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,US:Idaho
10025,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,US:Utah
10026,,,,,,,,,,,250.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.1,2020-03-12,US:Washington
10027,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,2020-03-12,US: S Carolina
10028,1.0,,1.0,,,,278.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Mexico
10029,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Egypt
10030,1.0,,,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,2020-03-12,Palestine
10031,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Malaysia
10032,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,US:Georgia
10033,1.0,,,,,,,,,,250.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,2020-03-12,US:Maryland
10034,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,US: Indiana
10035,1.0,,,,,,,,,,100.0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0.0,2020-03-12,US:Delaware
10036,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,US: Illinois
10037,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,US: Wisconsin
10038,1.0,,,,,,,,,,100.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,2020-03-12,US: Virginia
10039,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,US: Michigan
10040,1.0,,,,,5.0,,,,,,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.0,2020-03-12,Nepal
10041,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Afghanistan
10042,1.0,,,1.0,,,,,,,100.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,2020-03-12,Iraq
10043,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Faroe Islands
10044,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Philippines
10045,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Kuwait
10046,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,South Africa
10047,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Armenia
10048,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Pakistan
10049,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Brazil
10050,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Costa Rica
10051,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Panama
10052,,,,,,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,India
10053,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Bahrain
10054,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,United Arab Emirates
10055,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Kyrgyzstan
10056,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Indonesia
10057,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,
10058,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Namibia
10059,,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,Uganda
10060,,,,,,1.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,US:Alabama
10061,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-12,US:Alaska
10062,1.0,,,,,5.0,,,,,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-03-13,Austria
10063,,,,,,5.0,,,,,1000.0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0.0,2020-03-13,Germany
10064,,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,United Kingdom
10065,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-03-13,Vietnam
10066,1.0,,,1.0,,3.0,,,,,,0,3,5,3,0,2,0,0,2,3,2,0,0,0,0.7,2020-03-13,South Korea
10067,1.0,2.0,1.0,1.0,,5.0,,2000.0,0.0,,10.0,0,0,2,0,6,0,0,0,0,1,4,0,0,0,0.1,2020-03-13,Singapore
10068,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Israel
10069,2.0,,,,,5.0,2404.0,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2020-03-13,Japan
10070,1.0,,,,,,,,,,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Sweden
10071,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,San Marino
10072,1.0,,,,,5.0,,,,,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Slovenia
10073,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-03-13,US:New Jersey
10074,,,,,,,6326.0,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,2020-03-13,Canada
10075,,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Taiwan
10076,,,,,,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Macau
10077,2.0,,,,,3.0,5271.0,,,,,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0.0,2020-03-13,Hong Kong
10078,1.0,,1.0,3.0,2.0,3.0,320000.0,,,,2.0,0,0,4,1,34,0,2,1,11,15,3,4,1,2,0.7999999999999999,2020-03-13,China
10079,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-03-13,United States
10080,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,European Union
10081,1.0,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Thailand
10082,,,,3.0,,6.0,,,,,100.0,0,0,0,2,2,1,0,0,9,18,16,0,0,1,0.0,2020-03-13,Italy
10083,2.0,,,,,5.0,,,1.0,,100.0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0.0,2020-03-13,Czechia
10084,,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Australia
10085,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Trinidad and Tobago
10086,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Qatar
10087,,,,,,4.0,,,,,,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,2020-03-13,North Korea
10088,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,New Zealand
10089,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Colombia
10090,1.0,,,,,5.0,,,,,100.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0.0,2020-03-13,Romania
10091,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,2020-03-13,France
10092,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-03-13,Portugal
10093,1.0,,,1.0,,5.0,,,,,,0,0,0,0,1,0,0,0,0,11,8,0,0,0,0.0,2020-03-13,Spain
10094,1.0,,,,,3.0,,,,,,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0.0,2020-03-13,Belgium
10095,,,,,,,,,,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Luxembourg
10096,,,,2.0,2.0,5.0,,,,,500.0,0,0,0,0,2,1,0,0,5,2,5,0,0,0,0.0,2020-03-13,Albania
10097,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2020-03-13,Andorra
10098,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-03-13,Azerbaijan
10099,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Belarus
10100,1.0,,,,,5.0,,,,,300.0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0.0,2020-03-13,Bosnia and Herzegovina
10101,1.0,,,,,,,,,,2.0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0.0,2020-03-13,Bulgaria
10102,1.0,,,,,5.0,,,,,100.0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0.0,2020-03-13,Denmark
10103,1.0,,,,,1.0,,,,,10.0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,2020-03-13,Estonia
10104,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Cyprus
10105,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0.0,2020-03-13,Croatia
10106,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2020-03-13,Finland
10107,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-03-13,Georgia
10108,,,,,,5.0,,,,,100.0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0.0,2020-03-13,Hungary
10109,1.0,,,,,,,,,,200.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,2020-03-13,Latvia
10110,1.0,,,,,,,,,,100.0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0.0,2020-03-13,Lithuania
10111,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0.0,2020-03-13,Greece
10112,1.0,,,,,6.0,,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,2020-03-13,Moldova
10113,1.0,,,,,,889.0,,,,10.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,2020-03-13,Malta
10114,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Monaco
10115,1.0,,,,,5.0,6000.0,,,,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-03-13,Netherlands
10116,1.0,,,,,,,,,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Iceland
10117,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Guernsey
10118,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-03-13,Macedonia
10119,1.0,,,,,5.0,,,,,100.0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0.0,2020-03-13,Ireland
10120,,,,3.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2020-03-13,Vatican City
10121,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Jersey
10122,1.0,,,,2.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Kosovo
10123,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Kazakhstan
10124,1.0,,,,,,,1000.0,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,2020-03-13,Poland
10125,,,,,,,2900.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Turkey
10126,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0.0,2020-03-13,US: Florida
10127,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,2020-03-13,Ukraine
10128,1.0,,,,,6.0,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Slovakia
10129,,,,,,,,,,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Serbia
10130,1.0,,,,,5.0,4000.0,,,,100.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,2020-03-13,Switzerland
10131,1.0,,,,,6.0,,,,,50.0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0.0,2020-03-13,Norway
10132,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Montenegro
10133,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,2020-03-13,Iran
10134,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Liechtenstein
10135,1.0,,,,,5.0,,,,,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Russia
10136,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2020-03-13,US:N Carolina
10137,,,,,,,,,,,10.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-03-13,US: Oregon
10138,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,2020-03-13,US: Arizona
10139,1.0,,,3.0,,,,,,,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-03-13,US:California
10140,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,US: Nevada
10141,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,US:Idaho
10142,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-03-13,US:Utah
10143,,,,,,,,,,,250.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.1,2020-03-13,US:Washington
10144,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0,2020-03-13,US: S Carolina
10145,1.0,,1.0,,,,278.0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2020-03-13,Mexico
10146,1.0,,,,,5.0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Egypt
10147,1.0,,,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,2020-03-13,Palestine
10148,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,Malaysia
10149,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,US:Georgia
10150,1.0,,,,,,,,,,250.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,2020-03-13,US:Maryland
10151,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-03-13,US: Indiana
10152,1.0,,,,,,,,,,100.0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0.0,2020-03-13,US:Delaware
10153,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-03-13,US: Illinois
